0, 50, 7339.12826338394, 11.862929634799315, 353.7362179369127, 1418.9848218717586, 2077.521327633756 
1, 50, 7027.443224486523, 12.650570173485377, 353.5223543930914, 756.7580286531589, 1474.2766399285645 
2, 50, 37486.96772920215, 13.380013918172912, 353.8057653943047, 2272.7547305776197, 6523.562548775581 
3, 50, 6979.618907886485, 142.11849035692313, 352.9359426807704, 1006.2095210324164, 1813.7096142548346 
4, 50, 7228.58895498962, 254.3826969167897, 352.9457622447568, 733.2426618499396, 1268.2216657590684 
5, 50, 354.3718396550016, 253.65498692282767, 352.8706715018747, 350.61853785250264, 13.88478058167346 
6, 50, 354.421170667083, 347.6842300560101, 352.0265145491175, 351.8885034888019, 1.2542579448678781 
7, 50, 354.2574510191434, 348.11398459639105, 351.87350719680467, 351.7466929495505, 1.0678469823222796 
8, 50, 353.3006227591871, 348.31473703598846, 351.4918987193879, 351.4042426277567, 1.1233577273545163 
9, 50, 353.4041898945408, 8.97980964269693, 351.31502304015754, 344.2858098287432, 47.915556309116056 
10, 50, 352.4119924081653, 40.27961449190834, 350.7543179981276, 344.45851816146364, 43.46556081714251 
11, 50, 351.99146125292776, 348.7165898545638, 350.5213713227506, 350.34860445429723, 0.960510879492033 
12, 50, 351.2979061191717, 347.10811739006573, 349.5219152869855, 349.54715834665876, 0.9637698093517194 
13, 50, 351.38636084225965, 346.9993794794071, 349.5842434397391, 349.58556556157964, 1.106984601627409 
14, 50, 4695.627759433302, 136.90229210845413, 349.2169293995056, 431.7730486214366, 609.8462911775495 
15, 50, 350.4399201627374, 347.1630103058813, 349.30694732354675, 349.0719910424093, 0.8839172371695574 
16, 50, 350.41559226306094, 25.133650216651784, 348.4745927321946, 338.08479139088536, 52.60911201962468 
17, 50, 350.4341815834396, 248.01856358753997, 348.60346978632356, 344.71434008547016, 19.64773131291937 
18, 50, 350.0539140286191, 347.0422374529932, 348.5271192042866, 348.4822970912873, 0.9055673652847335 
19, 50, 349.8769616468788, 27.219318350551266, 348.49412382684454, 335.806368670799, 61.764413230736615 
20, 50, 349.39003953823084, 249.29845498198932, 348.0229853671966, 344.1460276355184, 19.35985988353093 
21, 50, 488.87566245107683, 150.66371533533788, 347.85548532527025, 344.83148440728706, 36.843124237762595 
22, 50, 349.2098924539701, 38.33967255633018, 347.6497491306757, 341.59639010736544, 43.32583691145743 
23, 50, 348.70554315473873, 347.0508306076227, 347.6918687099195, 347.74987994699603, 0.4835348778221513 
24, 50, 2466.4153326086057, 151.07841910634806, 347.49882169140494, 384.0988234261291, 299.03335074632815 
25, 50, 6280.925979629956, 138.64242636782228, 347.55219584418273, 458.12339492352885, 832.7786777069704 
26, 50, 4194.336730698245, 347.0507199106534, 347.2871387709741, 424.34705404864974, 538.5700655026956 
27, 50, 349.03055639014144, 151.05764031826106, 347.34152122108856, 335.73060697902787, 42.311681258693525 
28, 50, 348.2761575653021, 249.1389799358447, 347.35871851937935, 341.5869457305406, 23.249595592702242 
29, 50, 348.1941877878522, 150.51454321641148, 347.2690286166818, 339.51929661381723, 33.13660832073567 
30, 50, 347.9152115175168, 38.621997210209244, 347.3232937286791, 333.36231407445746, 57.07220336783478 
31, 50, 5425.665546544244, 347.00029748817104, 347.2983489331805, 448.94960630658403, 710.9594727665549 
32, 50, 348.2823100091423, 249.3531455791309, 347.29376281193606, 343.4605101354763, 19.170898465120434 
33, 50, 3616.69699106841, 25.253932292030466, 347.2847341739602, 392.0583851254525, 465.4843675276989 
34, 50, 4785.943798377134, 138.00086223303865, 347.30108553076946, 426.0540706741959, 624.2364436773687 
35, 50, 2624.893567120065, 24.54646566011142, 347.2193818753024, 370.1994873722313, 328.3767950869432 
36, 50, 5234.337733918272, 39.17550967979511, 347.13833973723035, 432.929424493926, 687.8904315031955 
37, 50, 348.22024652597617, 26.10314904526009, 347.206293116573, 329.1270239318149, 57.183139742305954 
38, 50, 348.42585921005224, 12.783890028584853, 347.1273029419508, 321.6398254080232, 80.28600314310987 
39, 50, 5236.988414906986, 25.07059024730755, 347.178126027387, 418.009386068755, 692.9163098156864 
40, 50, 4598.789046008921, 12.517543799378776, 347.3019376349003, 413.98028907319457, 600.699901722086 
41, 50, 347.94834072069983, 13.019910923253038, 347.21259298517225, 334.7241103641679, 55.140347608715 
42, 50, 6207.262882854559, 26.60405549515298, 347.1568680897092, 448.32218981794637, 824.6077486003762 
43, 50, 348.0777693593794, 26.796178336763663, 347.18591073360165, 326.6556594666339, 62.894231132278655 
44, 50, 3670.6997420126518, 12.746247779194197, 347.20261540787317, 397.03320124229174, 471.2913322007037 
