0, 24, 50000.0, 41.50126572535203, 50000.0, 33383.21070176975, 23499.763830411488 
1, 24, 50000.0, 134.72603153206532, 50000.0, 41745.56621063568, 18457.890683132075 
2, 24, 50000.0, 65.00798325379837, 50000.0, 29229.117282202522, 24576.45702151642 
3, 24, 50000.0, 5.173650227707676, 25520.934305692375, 25142.063092586937, 24858.627558250762 
4, 24, 50000.0, 2.0352836668214294, 50000.0, 27161.496678172913, 24828.61578077022 
5, 24, 50000.0, 5.971144833278661, 50000.0, 29217.629777674956, 24590.059908564523 
6, 24, 50000.0, 38.96705486678264, 50000.0, 37539.58327814541, 21582.09646092421 
7, 24, 50000.0, 53.576460170952544, 50000.0, 45842.719164129114, 13788.151219109852 
8, 24, 50000.0, 177.4265820582742, 50000.0, 47924.0594409191, 9955.861173763637 
9, 24, 50000.0, 50000.0, 50000.0, 50000.0, 0.0 
10, 24, 50000.0, 50000.0, 50000.0, 50000.0, 0.0 
11, 24, 50000.0, 50000.0, 50000.0, 50000.0, 0.0 
